"dates","TSLA.Open","TSLA.High","TSLA.Low","TSLA.Close","TSLA.Volume","TSLA.Adjusted"
"2017-01-10",46.400002,46.400002,45.377998,45.973999,18300000,45.973999
"2017-01-11",45.813999,45.995998,45.335999,45.945999,18254000,45.945999
"2017-01-12",45.812,46.139999,45.116001,45.917999,18951000,45.917999
"2017-01-13",46,47.57,45.917999,47.549999,30465000,47.549999
"2017-01-17",47.34,47.992001,46.874001,47.116001,23087500,47.116001
"2017-01-18",47.330002,47.942001,47.116001,47.672001,18845000,47.672001
"2017-01-19",49.450001,49.736,48.150002,48.751999,38661500,48.751999
"2017-01-20",49.091999,49.200001,48.602001,48.945999,21021500,48.945999
"2017-01-23",49.169998,50.178001,49.099998,49.784,31314500,49.784
"2017-01-24",50,50.959999,49.93,50.922001,24827500,50.922001
"2017-01-25",51.462002,51.692001,50.360001,50.894001,25713000,50.894001
"2017-01-26",50.858002,51.147999,50.150002,50.501999,15760500,50.501999
"2017-01-27",50.276001,50.599998,49.703999,50.59,15831500,50.59
"2017-01-30",50.506001,51.057999,49.419998,50.125999,19005500,50.125999
"2017-01-31",49.848,51.178001,49.540001,50.386002,20580500,50.386002
"2017-02-01",50.610001,50.639999,49.810001,49.848,19794000,49.848
"2017-02-02",49.667999,50.484001,49.542,50.310001,12499000,50.310001
"2017-02-03",50.382,50.436001,49.936001,50.265999,10933500,50.265999
"2017-02-06",50.200001,51.563999,50.125999,51.554001,17812500,51.554001
"2017-02-07",51.638,52,51.284,51.495998,21224000,51.495998
"2017-02-08",51.470001,52.672001,51.240002,52.416,19665000,52.416
"2017-02-09",53.25,54.236,53.23,53.84,39101000,53.84
"2017-02-10",53.958,54.189999,53.222,53.846001,18098500,53.846001
"2017-02-13",54.147999,56.158001,54.102001,56.119999,35148000,56.119999
"2017-02-14",55.806,57.478001,55.722,56.195999,36726000,56.195999
"2017-02-15",56,56.448002,55.287998,55.952,24739500,55.952
"2017-02-16",55.52,56,53.700001,53.790001,35386500,53.790001
"2017-02-17",53.16,54.577999,52.830002,54.445999,31285500,54.445999
"2017-02-21",55.09,56.279999,54.801998,55.478001,28383500,55.478001
"2017-02-22",56.062,56.689999,54.52,54.702,43775000,54.702
"2017-02-23",52.799999,52.931999,51.112,51.198002,74576000,51.198002
"2017-02-24",50.532001,51.650002,50.040001,51.400002,40858000,51.400002
"2017-02-27",49.633999,49.672001,48.402,49.245998,57304000,49.245998
"2017-02-28",48.838001,50.200001,48.779999,49.998001,30390500,49.998001
"2017-03-01",50.835999,50.970001,49.821999,50.004002,24047500,50.004002
"2017-03-02",49.942001,50.655998,49.653999,50.096001,16759000,50.096001
"2017-03-03",50.147999,50.380001,49.799999,50.313999,14597000,50.313999
"2017-03-06",49.582001,50.34,49.501999,50.242001,16777500,50.242001
"2017-03-07",50.383999,50.778,49.664001,49.717999,17297500,49.717999
"2017-03-08",49.400002,50.014,49.063999,49.374001,18626000,49.374001
"2017-03-09",49.526001,49.731998,48.599998,48.98,19396500,48.98
"2017-03-10",49.242001,49.299999,48.599998,48.737999,15331500,48.737999
"2017-03-13",48.964001,49.369999,48.556,49.234001,15113000,49.234001
"2017-03-14",49.222,51.624001,49.203999,51.599998,37992000,51.599998
"2017-03-15",51.400002,52.200001,50.854,51.146,26654000,51.146
"2017-03-16",52.48,53.150002,51.812,52.41,35661000,52.41
"2017-03-17",52.799999,53.066002,52.240002,52.299999,32487500,52.299999
"2017-03-20",52.119999,52.91,51.764,52.383999,18071500,52.383999
"2017-03-21",52.566002,52.959999,50.048,50.136002,34543000,50.136002
"2017-03-22",50.312,51.014,50.102001,51.001999,20296500,51.001999
"2017-03-23",51.077999,51.534,50.66,50.956001,16601000,50.956001
"2017-03-24",51.139999,52.778,51.001999,52.632,28236500,52.632
"2017-03-27",52.119999,54.113998,51.950001,54.043999,31154000,54.043999
"2017-03-28",55.403999,56.136002,55,55.490002,39938000,55.490002
"2017-03-29",55.667999,55.919998,55.108002,55.476002,18381000,55.476002
"2017-03-30",55.608002,56.400002,55.442001,55.584,20742000,55.584
"2017-03-31",55.745998,55.936001,55.264,55.66,16473000,55.66
"2017-04-03",57.380001,59.799999,56.916,59.703999,69443000,59.703999
"2017-04-04",59.377998,60.962002,58.905998,60.740002,50673000,60.740002
"2017-04-05",60.408001,60.976002,58.84,59,39404500,59
"2017-04-06",59.375999,60.388,58.82,59.740002,27603000,59.740002
"2017-04-07",59.5,60.537998,59.43,60.507999,22898000,60.507999
"2017-04-10",61.830002,62.745998,61.742001,62.478001,38322500,62.478001
"2017-04-11",62.675999,62.694,61.099998,61.742001,28623000,61.742001
"2017-04-12",61.268002,61.689999,59.264,59.368,30253500,59.368
"2017-04-13",59.34,61.478001,59.060001,60.799999,46423000,60.799999
"2017-04-17",60.540001,60.799999,59.736,60.287998,20693500,60.287998
"2017-04-18",59.939999,60.167999,59.580002,60.049999,15178500,60.049999
"2017-04-19",60.492001,61.324001,60.422001,61.104,19490000,61.104
"2017-04-20",61.301998,61.830002,60.046001,60.501999,30747000,60.501999
"2017-04-21",60.400002,61.279999,60.084,61.119999,22549000,61.119999
"2017-04-24",61.844002,62.110001,61.203999,61.605999,25417500,61.605999
"2017-04-25",61.599998,62.796001,61.172001,62.757999,33688500,62.757999
"2017-04-26",62.473999,62.900002,61.799999,62.034,23475000,62.034
"2017-04-27",62.338001,62.618,61.5,61.726002,17343000,61.726002
"2017-04-28",61.966,62.959999,61.599998,62.813999,22527500,62.813999
"2017-05-01",62.976002,65.449997,62.962002,64.566002,44148000,64.566002
"2017-05-02",64.800003,65.531998,63.312,63.778,26914000,63.778
"2017-05-03",63.534,64.306,62.09,62.203999,35667000,62.203999
"2017-05-04",61.487999,61.554001,58.152,59.091999,70760000,59.091999
"2017-05-05",59.599998,61.709999,59.360001,61.669998,40886500,61.669998
"2017-05-08",62.18,62.757999,61.164001,61.438,35032500,61.438
"2017-05-09",61.875999,64.398003,61.82,64.251999,48382500,64.251999
"2017-05-10",64.311996,65.099998,63.624001,65.043999,28708000,65.043999
"2017-05-11",64.68,65.199997,63.919998,64.620003,23769000,64.620003
"2017-05-12",65.096001,65.400002,64.306,64.961998,20608000,64.961998
"2017-05-15",63.675999,64.040001,62.506001,63.175999,38110000,63.175999
"2017-05-16",63.518002,64.012001,63.028,63.402,20762500,63.402
"2017-05-17",62.877998,62.925999,61.099998,61.222,33559500,61.222
"2017-05-18",61.400002,62.787998,61.062,62.612,28269000,62.612
"2017-05-19",63.099998,63.299999,62.040001,62.166,23438000,62.166
"2017-05-22",62.560001,62.874001,61.360001,62.07,21646000,62.07
"2017-05-23",62.091999,62.146,60.695999,60.771999,21592000,60.771999
"2017-05-24",61.301998,62.200001,61.080002,62.043999,25166500,62.043999
"2017-05-25",62.203999,63.394001,61.562,63.366001,25070000,63.366001
"2017-05-26",63.456001,65.098,63.262001,65.028,39011000,65.028
"2017-05-30",65.199997,67.255997,65.152,67.019997,38914500,67.019997
"2017-05-31",67.538002,68.578003,67.031998,68.202003,49817000,68.202003
"2017-06-01",68.800003,68.975998,67.458,68.073997,38040000,68.073997
"2017-06-02",67.954002,68.575996,67.185997,67.970001,27951000,67.970001
"2017-06-05",67.699997,69.688004,66.842003,69.463997,33922000,69.463997
"2017-06-06",68.940002,71.898003,67.994003,70.57,55434000,70.57
"2017-06-07",71.267998,72.099998,71.028,71.93,46990000,71.93
"2017-06-08",72.75,74.379997,72.043999,74,45307500,74
"2017-06-09",74.884003,75.374001,70.959999,71.463997,86307000,71.463997
"2017-06-12",71.598,72.900002,70.124001,71.802002,52588500,71.802002
"2017-06-13",73.524002,75.199997,73.321999,75.190002,59039500,75.190002
"2017-06-14",76.218002,76.849998,75.262001,76.132004,64092000,76.132004
"2017-06-15",74.5,75.092003,73.297997,75.068001,52132500,75.068001
"2017-06-16",75.596001,75.601997,74.019997,74.279999,33655000,74.279999
"2017-06-19",75,75.339996,73.559998,73.959999,32746500,73.959999
"2017-06-20",75.334,75.776001,73.945999,74.447998,37193500,74.447998
"2017-06-21",74.870003,75.398003,73.603996,75.279999,24616000,75.279999
"2017-06-22",75.598,77,74.713997,76.522003,37649000,76.522003
"2017-06-23",76.489998,77.398003,75.870003,76.690002,32229000,76.690002
"2017-06-26",77.337997,77.389999,74.620003,75.498001,33020500,75.498001
"2017-06-27",75.279999,75.279999,72.403999,72.473999,34982000,72.473999
"2017-06-28",73.335999,74.348,72.503998,74.248001,31512500,74.248001
"2017-06-29",74.122002,74.199997,70.82,72.150002,41105000,72.150002
"2017-06-30",72.741997,73.353996,71.924004,72.321999,29242500,72.321999
"2017-07-03",74.047997,74.269997,70.300003,70.524002,31527000,70.524002
"2017-07-05",69.440002,69.447998,65.265999,65.417999,85233500,65.417999
"2017-07-06",63.452,64.157997,61.259998,61.765999,96622500,61.765999
"2017-07-07",62.700001,63.400002,61.476002,62.644001,70884500,62.644001
"2017-07-10",62.580002,63.588001,60.625999,63.209999,69104500,63.209999
"2017-07-11",63.200001,65.456001,62.860001,65.444,57797000,65.444
"2017-07-12",66.080002,66.620003,64.900002,65.903999,51730500,65.903999
"2017-07-13",66.022003,66.32,63.993999,64.681999,42972500,64.681999
"2017-07-14",64.638,65.683998,64.244003,65.556,28126000,65.556
"2017-07-17",65.108002,65.419998,62.689999,63.914001,49384500,63.914001
"2017-07-18",63.5,65.825996,63.132,65.648003,31868500,65.648003
"2017-07-19",65.646004,66.330002,64.643997,65.052002,31785000,65.052002
"2017-07-20",65.379997,66.043999,64.839996,65.984001,25831000,65.984001
"2017-07-21",65.891998,66.251999,65.160004,65.68,24508000,65.68
"2017-07-24",66.047997,68.68,66.001999,68.503998,43185500,68.503998
"2017-07-25",69,69.120003,66.830002,67.919998,34946000,67.919998
"2017-07-26",68.071999,69.099998,67.624001,68.769997,24104000,68.769997
"2017-07-27",69.199997,69.5,65.258003,66.891998,41512000,66.891998
"2017-07-28",67.377998,67.919998,66.501999,67.014,24402000,67.014
"2017-07-31",67.099998,68.297997,64.208,64.694,42675500,64.694
"2017-08-01",64.599998,64.889999,63.226002,63.914001,41515500,63.914001
"2017-08-02",63.787998,65.424004,62.243999,65.178001,65457500,65.178001
"2017-08-03",69.066002,70,68.629997,69.417999,67675000,69.417999
"2017-08-04",69.400002,71.454002,68.660004,71.382004,46344500,71.382004
"2017-08-07",71.470001,71.896004,70.550003,71.033997,31622500,71.033997
"2017-08-08",71.505997,73.716003,71.480003,73.043999,37249000,73.043999
"2017-08-09",72.199997,74,71.790001,72.706001,34460500,72.706001
"2017-08-10",72.32,73.330002,70.931999,71.080002,35464500,71.080002
"2017-08-11",71.393997,72.251999,70.723999,71.573997,21829000,71.573997
"2017-08-14",72.926003,73.531998,72.519997,72.760002,22596000,72.760002
"2017-08-15",73.040001,73.098,71.874001,72.466003,15425500,72.466003
"2017-08-16",72.599998,73.300003,72.503998,72.582001,17069000,72.582001
"2017-08-17",72.241997,72.660004,70.318001,70.384003,25138500,70.384003
"2017-08-18",70.582001,70.800003,69.160004,69.491997,27041000,69.491997
"2017-08-21",69.164001,69.164001,66.370003,67.571999,32477000,67.571999
"2017-08-22",68.225998,68.447998,67.473999,68.269997,21610000,68.269997
"2017-08-23",67.797997,70.697998,67.660004,70.554001,24772500,70.554001
"2017-08-24",70.503998,71.332001,69.947998,70.585999,22923500,70.585999
"2017-08-25",70.848,71.138,69.459999,69.610001,17420000,69.610001
"2017-08-28",69.456001,69.470001,67.944,69.132004,18820000,69.132004
"2017-08-29",67.896004,69.809998,67.75,69.472,20368500,69.472
"2017-08-30",69.933998,70.694,69.400002,70.636002,17064500,70.636002
"2017-08-31",70.709999,71.688004,70.564003,71.18,20364000,71.18
"2017-09-01",71.223999,71.517998,70.737999,71.080002,15247500,71.080002
"2017-09-05",70.760002,71.098,69.178001,69.917999,19175500,69.917999
"2017-09-06",69.900002,70.195999,68.311996,68.905998,20457000,68.905998
"2017-09-07",69.195999,70.496002,68.690002,70.122002,21196000,70.122002
"2017-09-08",69.797997,69.956001,68.459999,68.68,16317500,68.68
"2017-09-11",70.269997,72.741997,70,72.737999,38335500,72.737999
"2017-09-12",72.898003,73.751999,72.080002,72.550003,29864500,72.550003
"2017-09-13",72.764,73.613998,71.917999,73.246002,20926000,73.246002
"2017-09-14",72.865997,75.592003,72.526001,75.528,36012500,75.528
"2017-09-15",74.902,76,74.540001,75.961998,27102500,75.961998
"2017-09-18",76.050003,77.921997,75.536003,77,35940000,77
"2017-09-19",76,76.477997,74.713997,75.019997,32259500,75.019997
"2017-09-20",74.599998,75.650002,74.213997,74.781998,24595500,74.781998
"2017-09-21",74.980003,75.365997,72.902,73.295998,23091000,73.295998
"2017-09-22",73.297997,73.980003,70.176003,70.218002,40797000,70.218002
"2017-09-25",70.629997,71.494003,68.575996,68.998001,38029500,68.998001
"2017-09-26",70.185997,70.248001,68.18,69.050003,35781500,69.050003
"2017-09-27",69.980003,70.297997,68.099998,68.194,30301500,68.194
"2017-09-28",67.975998,68.550003,67.080002,67.919998,26598000,67.919998
"2017-09-29",68.372002,68.935997,67.720001,68.220001,25535500,68.220001
"2017-10-02",68.503998,68.739998,67.101997,68.306,26434000,68.306
"2017-10-03",67.18,69.709999,66.255997,69.627998,50768000,69.627998
"2017-10-04",70.25,71.723999,69.919998,71.001999,40817500,71.001999
"2017-10-05",71.199997,71.487999,70.269997,71.066002,20858500,71.066002
"2017-10-06",70.620003,72.019997,70.449997,71.375999,21487500,71.375999
"2017-10-09",69.93,70.349998,68.533997,68.587997,37468500,68.587997
"2017-10-10",69.360001,71.125999,69.106003,71.117996,34892500,71.117996
"2017-10-11",70.778,71.519997,70.230003,70.919998,22504000,70.919998
"2017-10-12",70.589996,71.956001,70.528,71.136002,20435000,71.136002
"2017-10-13",71.396004,71.697998,70.736,71.113998,17702500,71.113998
"2017-10-16",70.751999,70.896004,69.431999,70.120003,26877500,70.120003
"2017-10-17",70.181999,71.244003,70.014,71.150002,16466500,71.150002
"2017-10-18",71.194,72.599998,70.825996,71.93,24695500,71.93
"2017-10-19",71.112,71.43,69.639999,70.362,25309000,70.362
"2017-10-20",70.538002,70.910004,68.867996,69.019997,24652000,69.019997
"2017-10-23",69.975998,69.989998,67.25,67.403999,28736500,67.403999
"2017-10-24",67.760002,68.559998,67.232002,67.468002,22458500,67.468002
"2017-10-25",67.339996,67.5,64.711998,65.167999,42970500,65.167999
"2017-10-26",65.556,66.045998,64.639999,65.234001,25117500,65.234001
"2017-10-27",63.950001,64.917999,63.332001,64.174004,34898500,64.174004
"2017-10-30",63.835999,64.755997,63.450001,64.015999,21272000,64.015999
"2017-10-31",64.045998,66.389999,64.036003,66.306,28361500,66.306
"2017-11-01",66.449997,66.522003,64.052002,64.216003,42286500,64.216003
"2017-11-02",60.026001,61.737999,58.526001,59.852001,98957000,59.852001
"2017-11-03",59.900002,61.25,59.026001,61.217999,44470000,61.217999
"2017-11-06",61.400002,61.5,59.801998,60.556,32430000,60.556
"2017-11-07",60.203999,61.299999,60.006001,61.209999,26471500,61.209999
"2017-11-08",61.099998,61.377998,60.259998,60.877998,23626500,60.877998
"2017-11-09",60.5,60.891998,59.259998,60.598,27235500,60.598
"2017-11-10",60.5,61.672001,60.369999,60.598,23127000,60.598
"2017-11-13",60.026001,63.360001,59.821999,63.080002,37924500,63.080002
"2017-11-14",63,63.27,61.380001,61.740002,28380500,61.740002
"2017-11-15",61.202,62.498001,60.299999,62.259998,29893500,62.259998
"2017-11-16",62.798,63.627998,62.259998,62.5,29110500,62.5
"2017-11-17",65.134003,65.334,62.630001,63.009998,68675500,63.009998
"2017-11-20",62.757999,63.099998,60.950001,61.748001,41238500,61.748001
"2017-11-21",62.172001,63.646,61.742001,63.562,36306500,63.562
"2017-11-22",63.354,63.484001,62.368,62.52,24588000,62.52
"2017-11-24",62.757999,63.282001,62.200001,63.110001,16220500,63.110001
"2017-11-27",62.650002,63.467999,61.902,63.362,22779500,63.362
"2017-11-28",63.271999,64,62.784,63.509998,24747500,63.509998
"2017-11-29",63.459999,63.599998,60.245998,61.507999,43837000,61.507999
"2017-11-30",61.712002,62.139999,60.908001,61.77,21758000,61.77
"2017-12-01",61.088001,62.063999,61.009998,61.306,21464500,61.306
"2017-12-04",61.299999,61.653999,60.122002,61.040001,29175500,61.040001
"2017-12-05",60.400002,61.599998,60.200001,60.740002,23232500,60.740002
"2017-12-06",60.02,62.678001,60,62.652,35976500,62.652
"2017-12-07",62.400002,63.726002,62.209999,62.248001,23903000,62.248001
"2017-12-08",62.919998,63.396,62.251999,63.026001,17342500,63.026001
"2017-12-11",62.925999,65.802002,62.75,65.781998,39690000,65.781998
"2017-12-12",66.089996,68.288002,66.005997,68.206001,43666000,68.206001
"2017-12-13",68.185997,68.844002,67.300003,67.806,31107500,67.806
"2017-12-14",68.202003,69.487999,67.379997,67.578003,28999500,67.578003
"2017-12-15",68.407997,68.779999,67.152,68.690002,34666000,68.690002
"2017-12-18",68.980003,69.346001,67.515999,67.774002,27381000,67.774002
"2017-12-19",68.052002,68.297997,66.059998,66.220001,34125000,66.220001
"2017-12-20",66.538002,66.620003,65.008003,65.795998,29769000,65.795998
"2017-12-21",65.917999,66.748001,65.442001,66.332001,21926000,66.332001
"2017-12-22",65.902,66.183998,64.963997,65.040001,21079000,65.040001
"2017-12-26",64.765999,64.788002,63.316002,63.458,21892000,63.458
"2017-12-27",63.200001,63.535999,62.150002,62.327999,23560500,62.327999
"2017-12-28",62.349998,63.164001,61.908001,63.071999,21581500,63.071999
"2017-12-29",63.236,63.282001,62,62.27,18886000,62.27
