"dates","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"2016-01-22",24.657499,25.365,24.592501,25.355,263202000,23.455633
"2016-01-25",25.379999,25.3825,24.8025,24.860001,207178000,22.997717
"2016-01-26",24.9825,25.219999,24.5175,24.997499,300308000,23.124914
"2016-01-27",24.01,24.157499,23.334999,23.355,533478800,21.605453
"2016-01-28",23.4475,23.629999,23.0975,23.522499,222715200,21.76041
"2016-01-29",23.6975,24.334999,23.5875,24.334999,257666000,22.512041
"2016-02-01",24.1175,24.1775,23.85,24.1075,163774000,22.301582
"2016-02-02",23.855,24.01,23.57,23.620001,149428800,21.850603
"2016-02-03",23.75,24.209999,23.52,24.0875,183857200,22.283085
"2016-02-04",23.965,24.3325,23.797501,24.15,185886800,22.462126
"2016-02-05",24.129999,24.23,23.422501,23.504999,185672400,21.862209
"2016-02-08",23.282499,23.924999,23.26,23.752501,216085600,22.092409
"2016-02-09",23.5725,23.985001,23.4825,23.747499,177324800,22.087757
"2016-02-10",23.98,24.0875,23.525,23.567499,169374400,21.92034
"2016-02-11",23.4475,23.68,23.147499,23.424999,200298800,21.787796
"2016-02-12",23.547501,23.625,23.252501,23.497499,161405600,21.855232
"2016-02-16",23.754999,24.2125,23.6525,24.16,196231600,22.471428
"2016-02-17",24.1675,24.5525,24.0375,24.530001,179452800,22.815565
"2016-02-18",24.709999,24.7225,24.022499,24.065001,156084000,22.38307
"2016-02-19",24,24.190001,23.950001,24.01,141496800,22.331917
"2016-02-22",24.077499,24.225,23.98,24.219999,137123200,22.527231
"2016-02-23",24.1,24.125,23.637501,23.672501,127770400,22.018002
"2016-02-24",23.495001,24.094999,23.33,24.025,145022800,22.345863
"2016-02-25",24.012501,24.190001,23.8125,24.190001,110330800,22.499331
"2016-02-26",24.299999,24.504999,24.145,24.227501,115964400,22.534208
"2016-02-29",24.215,24.557501,24.1625,24.172501,140865200,22.483057
"2016-03-01",24.4125,25.192499,24.355,25.1325,201628400,23.375963
"2016-03-02",25.127501,25.2225,24.91,25.1875,132678400,23.427116
"2016-03-03",25.145,25.4275,25.112499,25.375,147822800,23.601511
"2016-03-04",25.592501,25.9375,25.342501,25.752501,184220400,23.952627
"2016-03-07",25.5975,25.7075,25.24,25.467501,143315600,23.687551
"2016-03-08",25.195,25.440001,25.1,25.2575,126247600,23.492224
"2016-03-09",25.327499,25.395,25.067499,25.280001,108806800,23.513155
"2016-03-10",25.352501,25.559999,25.0375,25.2925,134054400,23.524775
"2016-03-11",25.559999,25.57,25.375,25.565001,109632800,23.778234
"2016-03-14",25.477501,25.727501,25.445,25.629999,100304400,23.838688
"2016-03-15",25.99,26.295,25.9625,26.145,160270800,24.317701
"2016-03-16",26.1525,26.577499,26.147499,26.4925,153214000,24.640911
"2016-03-17",26.379999,26.6175,26.24,26.450001,137682800,24.601379
"2016-03-18",26.584999,26.625,26.297501,26.48,176820800,24.629284
"2016-03-21",26.4825,26.9125,26.285,26.477501,142010800,24.626959
"2016-03-22",26.3125,26.8225,26.3025,26.68,129777600,24.815302
"2016-03-23",26.620001,26.7675,26.475,26.532499,102814000,24.67811
"2016-03-24",26.3675,26.5625,26.2225,26.4175,104532000,24.571148
"2016-03-28",26.5,26.547501,26.264999,26.297501,77645600,24.459534
"2016-03-29",26.2225,26.9475,26.219999,26.92,124760400,25.038527
"2016-03-30",27.1625,27.605,27.15,27.389999,182404400,25.475679
"2016-03-31",27.43,27.475,27.219999,27.247499,103553600,25.343138
"2016-04-01",27.195,27.5,27.049999,27.497499,103496000,25.575666
"2016-04-04",27.605,28.047501,27.567499,27.780001,149424800,25.838421
"2016-04-05",27.377501,27.682501,27.355,27.452499,106314800,25.53381
"2016-04-06",27.557501,27.745001,27.299999,27.74,105616400,25.801216
"2016-04-07",27.487499,27.605,27.030001,27.135,127207600,25.238501
"2016-04-08",27.227501,27.442499,27.0425,27.165001,94326800,25.266407
"2016-04-11",27.2425,27.6525,27.2075,27.254999,117630000,25.350115
"2016-04-12",27.334999,27.625,27.165001,27.610001,108929200,25.680305
"2016-04-13",27.700001,28.084999,27.700001,28.01,133029200,26.052345
"2016-04-14",27.905001,28.0975,27.8325,28.025,101895600,26.066298
"2016-04-15",28.0275,28.075001,27.432501,27.4625,187756000,25.543112
"2016-04-18",27.2225,27.237499,26.735001,26.870001,243286000,24.992023
"2016-04-19",26.969999,27,26.557501,26.727501,129539600,24.859484
"2016-04-20",26.66,27.022499,26.514999,26.782499,122444000,24.910643
"2016-04-21",26.7325,26.7325,26.379999,26.4925,126210000,24.640911
"2016-04-22",26.252501,26.620001,26.155001,26.42,134732400,24.573479
"2016-04-25",26.25,26.4125,26.127501,26.27,112126400,24.43396
"2016-04-26",25.977501,26.325001,25.977501,26.0875,224064800,24.264212
"2016-04-27",24,24.6775,23.92,24.455,458408400,22.745811
"2016-04-28",24.4025,24.469999,23.5625,23.7075,328970800,22.050558
"2016-04-29",23.497499,23.68,23.127501,23.434999,274126000,21.7971
"2016-05-02",23.4925,23.52,23.1,23.41,192640400,21.773848
"2016-05-03",23.549999,23.934999,23.42,23.795,227325200,22.131937
"2016-05-04",23.799999,23.975,23.455,23.547501,164102000,21.901741
"2016-05-05",23.5,23.5175,23.17,23.309999,143562000,21.81284
"2016-05-06",23.342501,23.362499,22.9625,23.18,174799600,21.691189
"2016-05-09",23.25,23.442499,23.147499,23.1975,131745600,21.707569
"2016-05-10",23.3325,23.3925,23.0275,23.355,134747200,21.854948
"2016-05-11",23.370001,23.3925,23.115,23.127501,114876400,21.642059
"2016-05-12",23.18,23.195,22.3675,22.584999,305258800,21.134403
"2016-05-13",22.5,22.9175,22.5,22.629999,177571200,21.176514
"2016-05-16",23.0975,23.5975,22.9125,23.469999,245039200,21.962561
"2016-05-17",23.637501,23.674999,23.252501,23.372499,187667600,21.871321
"2016-05-18",23.540001,23.8025,23.4725,23.639999,168249600,22.121643
"2016-05-19",23.66,23.66,23.3925,23.549999,121768400,22.037428
"2016-05-20",23.66,23.8575,23.629999,23.805,128104000,22.276043
"2016-05-23",23.967501,24.297501,23.9175,24.1075,152074400,22.559116
"2016-05-24",24.305,24.522499,24.209999,24.475,140560800,22.903015
"2016-05-25",24.6675,24.934999,24.5275,24.905001,152675200,23.305397
"2016-05-26",24.92,25.182501,24.66,25.102501,225324800,23.490213
"2016-05-27",24.860001,25.1175,24.8125,25.0875,145364800,23.476171
"2016-05-31",24.9,25.1,24.705,24.965,169228800,23.361542
"2016-06-01",24.754999,24.885,24.5825,24.615,116693200,23.034023
"2016-06-02",24.4,24.459999,24.157499,24.43,160766400,22.860905
"2016-06-03",24.4475,24.567499,24.362499,24.48,114019600,22.907692
"2016-06-06",24.497499,25.4725,24.387501,24.657499,93170000,23.07379
"2016-06-07",24.8125,24.967501,24.74,24.7575,89638000,23.16737
"2016-06-08",24.754999,24.889999,24.67,24.735001,83392400,23.146317
"2016-06-09",24.625,24.997499,24.615,24.9125,106405600,23.312412
"2016-06-10",24.6325,24.8375,24.620001,24.7075,126851600,23.120579
"2016-06-13",24.672501,24.780001,24.275,24.334999,152082000,22.772001
"2016-06-14",24.33,24.620001,24.1875,24.365,127727600,22.800076
"2016-06-15",24.455,24.602501,24.2575,24.285,117780800,22.725216
"2016-06-16",24.112499,24.4375,24.0175,24.387501,125307200,22.821135
"2016-06-17",24.155001,24.1625,23.825001,23.8325,244032800,22.301785
"2016-06-20",24,24.1425,23.7575,23.775,137647600,22.247978
"2016-06-21",23.735001,24.0875,23.67,23.977501,142185600,22.437468
"2016-06-22",24.0625,24.2225,23.8375,23.887501,116876400,22.353247
"2016-06-23",23.985001,24.0725,23.8125,24.025,128960800,22.481915
"2016-06-24",23.227501,23.665001,23.1625,23.35,301245600,21.850271
"2016-06-27",23.25,23.262501,22.875,23.01,181958400,21.53211
"2016-06-28",23.225,23.415001,23.035,23.397499,161779600,21.894722
"2016-06-29",23.4925,23.637501,23.407499,23.6,146124000,22.084213
"2016-06-30",23.610001,23.942499,23.575001,23.9,143345600,22.364946
"2016-07-01",23.872499,24.1175,23.8325,23.9725,104106000,22.432791
"2016-07-05",23.8475,23.85,23.615,23.747499,110820800,22.222239
"2016-07-06",23.65,23.915001,23.592501,23.8825,123796400,22.34857
"2016-07-07",23.924999,24.125,23.905001,23.985001,100558400,22.444483
"2016-07-08",24.122499,24.2225,24.012501,24.17,115648400,22.617603
"2016-07-11",24.1875,24.4125,24.182501,24.245001,95179600,22.68778
"2016-07-12",24.2925,24.424999,24.280001,24.355,96670000,22.790722
"2016-07-13",24.352501,24.4175,24.209999,24.217501,103568800,22.66205
"2016-07-14",24.3475,24.747499,24.33,24.6975,155676000,23.111225
"2016-07-15",24.73,24.825001,24.625,24.695,120548000,23.108885
"2016-07-18",24.674999,25.032499,24.65,24.9575,145975600,23.354523
"2016-07-19",24.889999,25,24.834999,24.967501,95119600,23.363882
"2016-07-20",25,25.115,24.934999,24.99,105104000,23.384943
"2016-07-21",24.9575,25.25,24.782499,24.8575,130808000,23.260948
"2016-07-22",24.815001,24.825001,24.577499,24.665001,113254800,23.080814
"2016-07-25",24.5625,24.709999,24.23,24.334999,161531600,22.772001
"2016-07-26",24.205,24.4925,24.105,24.1675,224959200,22.615261
"2016-07-27",26.067499,26.0875,25.6875,25.737499,369379200,24.084423
"2016-07-28",25.7075,26.112499,25.705,26.084999,159479200,24.409603
"2016-07-29",26.047501,26.137501,25.92,26.0525,110934800,24.379189
"2016-08-01",26.102501,26.5375,26.102501,26.512501,152671600,24.809647
"2016-08-02",26.512501,26.5175,26,26.120001,135266400,24.44236
"2016-08-03",26.202499,26.459999,26.192499,26.4475,120810400,24.748821
"2016-08-04",26.395,26.5,26.32,26.467501,109634800,24.901709
"2016-08-05",26.567499,26.9125,26.545,26.870001,162213600,25.280399
"2016-08-08",26.879999,27.092501,26.790001,27.092501,112148800,25.489735
"2016-08-09",27.057501,27.235001,27.002501,27.202499,105260800,25.593224
"2016-08-10",27.1775,27.225,26.940001,27,96034000,25.402708
"2016-08-11",27.129999,27.2325,26.9625,26.9825,109938000,25.386244
"2016-08-12",26.945,27.110001,26.945,27.045,74641600,25.44504
"2016-08-15",27.035,27.385,27.02,27.370001,103472800,25.750818
"2016-08-16",27.407499,27.557501,27.3025,27.344999,135177600,25.727297
"2016-08-17",27.275,27.342501,27.084999,27.305,101424000,25.689667
"2016-08-18",27.307501,27.4,27.254999,27.27,87938800,25.656736
"2016-08-19",27.192499,27.422501,27.09,27.34,101472400,25.722595
"2016-08-22",27.215,27.275,26.9625,27.127501,103280800,25.522665
"2016-08-23",27.147499,27.33,27.1325,27.2125,85030800,25.602634
"2016-08-24",27.1425,27.1875,26.92,27.0075,94700400,25.409765
"2016-08-25",26.8475,26.969999,26.67,26.8925,100344800,25.301565
"2016-08-26",26.852501,26.987499,26.577499,26.735001,111065200,25.153379
"2016-08-29",26.655001,26.860001,26.5725,26.705,99881200,25.125162
"2016-08-30",26.450001,26.625,26.375,26.5,99455600,24.932287
"2016-08-31",26.415001,26.6425,26.41,26.525,118649600,24.955809
"2016-09-01",26.535,26.700001,26.405001,26.682501,106806000,25.103992
"2016-09-02",26.924999,27,26.705,26.932501,107210000,25.339201
"2016-09-06",26.975,27.075001,26.877501,26.924999,107521600,25.332144
"2016-09-07",26.9575,27.190001,26.7675,27.09,169457200,25.487383
"2016-09-08",26.8125,26.817499,26.309999,26.379999,212008000,24.819384
"2016-09-09",26.16,26.43,25.782499,25.782499,186228000,24.257231
"2016-09-12",25.6625,26.43,25.6325,26.360001,181171200,24.80057
"2016-09-13",26.877501,27.1975,26.809999,26.987499,248704800,25.390945
"2016-09-14",27.182501,28.2575,27.15,27.942499,443554800,26.289452
"2016-09-15",28.465,28.932501,28.372499,28.8925,359934400,27.183249
"2016-09-16",28.780001,29.032499,28.51,28.73,319547600,27.030363
"2016-09-19",28.797501,29.045,28.3125,28.395,188092000,26.715181
"2016-09-20",28.262501,28.530001,28.127501,28.3925,138057200,26.712826
"2016-09-21",28.4625,28.497499,28.110001,28.387501,144012800,26.708122
"2016-09-22",28.5875,28.735001,28.5,28.655001,124296000,26.959799
"2016-09-23",28.605,28.6975,27.887501,28.1775,209924800,26.510548
"2016-09-26",27.91,28.3475,27.887501,28.219999,119477600,26.550533
"2016-09-27",28.25,28.295,28.084999,28.272499,98429600,26.599924
"2016-09-28",28.422501,28.66,28.3575,28.487499,118564400,26.802208
"2016-09-29",28.290001,28.450001,27.950001,28.045,143548000,26.385885
"2016-09-30",28.115,28.342501,27.950001,28.262501,145516400,26.590519
"2016-10-03",28.1775,28.262501,28.07,28.129999,86807200,26.465857
"2016-10-04",28.264999,28.577499,28.157499,28.25,118947200,26.578756
"2016-10-05",28.35,28.415001,28.172501,28.262501,85812400,26.590519
"2016-10-06",28.424999,28.584999,28.282499,28.4725,115117200,26.788094
"2016-10-07",28.577499,28.639999,28.377501,28.514999,97433600,26.828075
"2016-10-10",28.754999,29.1875,28.68,29.012501,144944000,27.296154
"2016-10-11",29.424999,29.672501,29.049999,29.075001,256164000,27.354954
"2016-10-12",29.3375,29.495001,29.1875,29.334999,150347200,27.599573
"2016-10-13",29.1975,29.360001,28.93,29.245001,140769600,27.514896
"2016-10-14",29.469999,29.5425,29.282499,29.407499,142608800,27.66778
"2016-10-17",29.3325,29.459999,29.195,29.387501,94499600,27.648966
"2016-10-18",29.545,29.5525,29.362499,29.3675,98214000,27.63015
"2016-10-19",29.3125,29.440001,28.450001,29.280001,80138400,27.547821
"2016-10-20",29.215,29.344999,29.0825,29.264999,96503200,27.533712
"2016-10-21",29.202499,29.227501,29.07,29.15,92770800,27.425516
"2016-10-24",29.275,29.434999,29.25,29.4125,94154800,27.672491
"2016-10-25",29.487499,29.59,29.327499,29.5625,192516000,27.813614
"2016-10-26",28.577499,28.924999,28.327499,28.897499,264536800,27.187952
"2016-10-27",28.8475,28.965,28.525,28.620001,138248000,26.926868
"2016-10-28",28.467501,28.8025,28.362499,28.43,151446800,26.748108
"2016-10-31",28.4125,28.557501,28.299999,28.385,105677600,26.705769
"2016-11-01",28.365,28.442499,27.6325,27.872499,175303200,26.223593
"2016-11-02",27.85,28.0875,27.807501,27.897499,113326800,26.24711
"2016-11-03",27.745001,27.865,27.387501,27.4575,107730400,25.965776
"2016-11-04",27.1325,27.5625,27.0275,27.209999,123348000,25.73172
"2016-11-07",27.52,27.627501,27.365,27.602501,130240000,26.1029
"2016-11-08",27.577499,27.93,27.424999,27.764999,97016800,26.256563
"2016-11-09",27.469999,27.83,27.012501,27.719999,236705600,26.214012
"2016-11-10",27.772499,27.772499,26.4575,26.9475,228538000,25.483482
"2016-11-11",26.780001,27.217501,26.637501,27.1075,136575600,25.634789
"2016-11-14",26.9275,26.952499,26.02,26.4275,204702000,24.991735
"2016-11-15",26.6425,26.92,26.540001,26.7775,129058000,25.322718
"2016-11-16",26.674999,27.557501,26.65,27.497499,235362000,26.003603
"2016-11-17",27.452499,27.5875,27.2075,27.487499,110528000,25.994146
"2016-11-18",27.43,27.635,27.415001,27.514999,113715600,26.020147
"2016-11-21",27.530001,27.997499,27.502501,27.932501,117058400,26.414972
"2016-11-22",27.987499,28.105,27.85,27.950001,103862000,26.431519
"2016-11-23",27.84,27.877501,27.5825,27.807501,109705600,26.296761
"2016-11-25",27.782499,27.967501,27.737499,27.9475,45903600,26.429152
"2016-11-28",27.8575,28.1175,27.8475,27.8925,108776000,26.37714
"2016-11-29",27.695,28.0075,27.5175,27.865,114115200,26.351133
"2016-11-30",27.9,28.049999,27.567499,27.629999,144649200,26.128902
"2016-12-01",27.592501,27.735001,27.2575,27.372499,148347600,25.885395
"2016-12-02",27.2925,27.522499,27.2125,27.475,106112000,25.982323
"2016-12-05",27.5,27.5075,27.0625,27.2775,137298000,25.795553
"2016-12-06",27.375,27.59,27.297501,27.487499,104782000,25.994146
"2016-12-07",27.315001,27.797501,27.290001,27.7575,119994800,26.249474
"2016-12-08",27.715,28.1075,27.65,28.030001,108273200,26.507175
"2016-12-09",28.077499,28.674999,28.077499,28.487499,137610400,26.939817
"2016-12-12",28.3225,28.75,28.122499,28.325001,105497600,26.786144
"2016-12-13",28.459999,28.98,28.4375,28.797501,174935200,27.232977
"2016-12-14",28.76,29.049999,28.745001,28.797501,136127200,27.232977
"2016-12-15",28.844999,29.182501,28.807501,28.955,186098000,27.381918
"2016-12-16",29.1175,29.125,28.9125,28.9925,177404400,27.417383
"2016-12-19",28.950001,29.344999,28.9375,29.16,111117600,27.575779
"2016-12-20",29.184999,29.375,29.17,29.237499,85700000,27.649071
"2016-12-21",29.200001,29.35,29.195,29.264999,95132800,27.675074
"2016-12-22",29.0875,29.127501,28.91,29.0725,104343600,27.493036
"2016-12-23",28.897499,29.129999,28.897499,29.129999,56998000,27.547411
"2016-12-27",29.129999,29.450001,29.122499,29.315001,73187600,27.722363
"2016-12-28",29.379999,29.504999,29.049999,29.190001,83623600,27.604153
"2016-12-29",29.112499,29.2775,29.1,29.182501,60158000,27.597061
"2016-12-30",29.1625,29.299999,28.8575,28.955,122345200,27.381918
"2017-01-03",28.950001,29.0825,28.690001,29.0375,115127600,27.459938
"2017-01-04",28.9625,29.127501,28.9375,29.004999,84472400,27.429203
"2017-01-05",28.98,29.215,28.952499,29.1525,88774400,27.568691
"2017-01-06",29.195,29.540001,29.1175,29.477501,127007600,27.87603
"2017-01-09",29.487499,29.8575,29.485001,29.747499,134247600,28.131361
"2017-01-10",29.692499,29.844999,29.575001,29.7775,97848400,28.159733
"2017-01-11",29.684999,29.9825,29.65,29.9375,110354400,28.311039
"2017-01-12",29.725,29.825001,29.5525,29.8125,108344800,28.192831
"2017-01-13",29.7775,29.905001,29.702499,29.76,104447600,28.143188
"2017-01-17",29.584999,30.059999,29.555,30,137759200,28.37015
"2017-01-18",30,30.125,29.9275,29.997499,94852000,28.367781
"2017-01-19",29.85,30.022499,29.842501,29.945,102389200,28.318136
"2017-01-20",30.112499,30.112499,29.932501,30,130391600,28.37015
"2017-01-23",30,30.202499,29.942499,30.02,88200800,28.389057
"2017-01-24",29.887501,30.025,29.875,29.9925,92844000,28.363052
"2017-01-25",30.105,30.525,30.07,30.469999,129510400,28.81461
"2017-01-26",30.4175,30.610001,30.4,30.485001,105350400,28.828796
"2017-01-27",30.535,30.5875,30.4,30.487499,82251600,28.83116
"2017-01-30",30.2325,30.407499,30.165001,30.407499,121510000,28.755507
"2017-01-31",30.2875,30.3475,30.155001,30.3375,196804000,28.689308
"2017-02-01",31.7575,32.622501,31.752501,32.1875,447940000,30.438799
"2017-02-02",31.995001,32.3475,31.945,32.1325,134841600,30.386791
"2017-02-03",32.077499,32.297501,32.040001,32.27,98029200,30.516821
"2017-02-06",32.282501,32.625,32.224998,32.572498,107383600,30.802887
"2017-02-07",32.634998,33.022499,32.612499,32.8825,152735200,31.096045
"2017-02-08",32.837502,33.055,32.805,33.009998,92016400,31.216612
"2017-02-09",32.912498,33.112499,32.779999,33.105,113399600,31.442188
"2017-02-10",33.115002,33.235001,33.012501,33.029999,80262000,31.370947
"2017-02-13",33.27,33.455002,33.1875,33.322498,92141600,31.648762
"2017-02-14",33.3675,33.772499,33.3125,33.755001,132904800,32.059544
"2017-02-15",33.880001,34.067501,33.654999,33.877499,142492400,32.175884
"2017-02-16",33.9175,33.974998,33.709999,33.837502,90338400,32.137894
"2017-02-17",33.775002,33.9575,33.775002,33.93,88792800,32.225754
"2017-02-21",34.057499,34.1875,33.994999,34.174999,98028800,32.458447
"2017-02-22",34.107498,34.279999,34.0275,34.2775,83347600,32.555794
"2017-02-23",34.345001,34.369999,34.075001,34.1325,83152800,32.418076
"2017-02-24",33.977501,34.165001,33.82,34.165001,87106400,32.448948
"2017-02-27",34.285,34.360001,34.07,34.232498,81029600,32.513054
"2017-02-28",34.27,34.360001,34.174999,34.247501,93931600,32.527302
"2017-03-01",34.4725,35.037498,34.400002,34.947498,145658400,33.192142
"2017-03-02",35,35.07,34.689999,34.740002,104844000,32.995064
"2017-03-03",34.695,34.9575,34.647499,34.945,84432400,33.189762
"2017-03-06",34.842499,34.942501,34.650002,34.834999,8.7e+07,33.085289
"2017-03-07",34.764999,34.994999,34.697498,34.880001,69785200,33.128029
"2017-03-08",34.737499,34.950001,34.705002,34.75,74828800,33.004562
"2017-03-09",34.685001,34.697498,34.262501,34.669998,88623600,32.928577
"2017-03-10",34.8125,34.84,34.66,34.785,78451200,33.037796
"2017-03-13",34.712502,34.857498,34.705002,34.799999,69686800,33.052044
"2017-03-14",34.825001,34.912498,34.709999,34.747501,61236400,33.002182
"2017-03-15",34.852501,35.1875,34.7575,35.115002,102767200,33.351227
"2017-03-16",35.18,35.255001,35.064999,35.172501,76928000,33.405842
"2017-03-17",35.25,35.25,34.9725,34.997501,175540000,33.239635
"2017-03-20",35.099998,35.375,35.057499,35.365002,86168000,33.588676
"2017-03-21",35.5275,35.700001,34.932499,34.959999,158119600,33.204002
"2017-03-22",34.962502,35.400002,34.939999,35.355,103440800,33.57917
"2017-03-23",35.314999,35.395,35.1525,35.23,81385200,33.460449
"2017-03-24",35.375,35.435001,35.087502,35.16,89582400,33.393963
"2017-03-27",34.8475,35.305,34.654999,35.220001,94300400,33.450958
"2017-03-28",35.227501,36.009998,35.154999,35.950001,133499200,34.144287
"2017-03-29",35.919998,36.122501,35.797501,36.029999,116760000,34.220264
"2017-03-30",36.047501,36.125,35.875,35.982498,84829200,34.175156
"2017-03-31",35.93,36.067501,35.752499,35.915001,78646800,34.111042
"2017-04-03",35.927502,36.029999,35.762501,35.924999,79942800,34.120541
"2017-04-04",35.8125,36.2225,35.7925,36.192501,79565600,34.374607
"2017-04-05",36.055,36.365002,35.952499,36.005001,110871600,34.196522
"2017-04-06",36.072498,36.130001,35.862499,35.915001,84596000,34.111042
"2017-04-07",35.932499,36.044998,35.817501,35.834999,66688800,34.035061
"2017-04-10",35.900002,35.970001,35.724998,35.7925,75733600,33.994701
"2017-04-11",35.735001,35.837502,35.014999,35.407501,121517600,33.629044
"2017-04-12",35.400002,35.537498,35.252499,35.450001,81400000,33.669403
"2017-04-13",35.477501,35.595001,35.262501,35.262501,71291600,33.491325
"2017-04-17",35.369999,35.470001,35.217499,35.4575,66328400,33.676521
"2017-04-18",35.352501,35.509998,35.2775,35.299999,58790000,33.526943
"2017-04-19",35.470001,35.5,35.112499,35.169998,69313600,33.403461
"2017-04-20",35.305,35.73,35.290001,35.610001,93278400,33.821369
"2017-04-21",35.610001,35.669998,35.462502,35.567501,69283600,33.780998
"2017-04-24",35.875,35.987499,35.794998,35.91,68537200,34.106297
"2017-04-25",35.977501,36.224998,35.967499,36.1325,75486000,34.317619
"2017-04-26",36.1175,36.150002,35.845001,35.919998,80164800,34.115788
"2017-04-27",35.98,36.040001,35.827499,35.947498,56985200,34.141903
"2017-04-28",36.022499,36.075001,35.817501,35.912498,83441600,34.108673
"2017-05-01",36.275002,36.799999,36.240002,36.645,134411600,34.804371
"2017-05-02",36.884998,37.022499,36.709999,36.877499,181408800,35.0252
"2017-05-03",36.397499,36.872501,36.067501,36.764999,182788000,34.91835
"2017-05-04",36.630001,36.785,36.452499,36.6325,93487600,34.792503
"2017-05-05",36.689999,37.244999,36.689999,37.240002,109310800,35.369492
"2017-05-08",37.2575,38.424999,37.2575,38.252499,195009600,36.331139
"2017-05-09",38.467499,38.720001,38.362499,38.497501,156521600,36.563831
"2017-05-10",38.407501,38.485001,38.0275,38.314999,103222800,36.390495
"2017-05-11",38.112499,38.517502,38.077499,38.487499,109020400,36.705208
"2017-05-12",38.674999,39.105,38.6675,39.025002,130108000,37.217823
"2017-05-15",39.002499,39.162498,38.762501,38.924999,104038800,37.122452
"2017-05-16",38.985001,39.014999,38.68,38.8675,80194000,37.067619
"2017-05-17",38.400002,38.642502,37.427502,37.5625,203070800,35.823048
"2017-05-18",37.817501,38.334999,37.782501,38.134998,134272800,36.369038
"2017-05-19",38.345001,38.494999,38.157501,38.264999,107843200,36.493019
"2017-05-22",38.5,38.645,38.227501,38.497501,91865600,36.714752
"2017-05-23",38.724998,38.724998,38.327499,38.450001,79675600,36.669449
"2017-05-24",38.459999,38.5425,38.1675,38.334999,76712000,36.559772
"2017-05-25",38.432499,38.587502,38.2575,38.467499,76942400,36.686138
"2017-05-26",38.5,38.560001,38.327499,38.4025,87710400,36.624149
"2017-05-30",38.355,38.607498,38.3325,38.4175,80507600,36.638451
"2017-05-31",38.4925,38.5425,38.095001,38.189999,97804800,36.42149
"2017-06-01",38.2925,38.3325,38.055,38.294998,65616400,36.521626
"2017-06-02",38.395,38.862499,38.2225,38.862499,111082800,37.062847
"2017-06-05",38.584999,38.612499,38.365002,38.482498,101326800,36.700447
"2017-06-06",38.474998,38.952499,38.445,38.612499,106499600,36.824417
"2017-06-07",38.755001,38.994999,38.619999,38.842499,84278400,37.04377
"2017-06-08",38.8125,38.884998,38.599998,38.747501,85003200,36.953171
"2017-06-09",38.797501,38.797501,36.505001,37.244999,259530800,35.520245
"2017-06-12",36.435001,36.522499,35.627499,36.355,289229200,34.671463
"2017-06-13",36.790001,36.862499,36.287498,36.647499,136661600,34.95042
"2017-06-14",36.875,36.875,35.959999,36.290001,126124800,34.609474
"2017-06-15",35.830002,36.119999,35.552502,36.072498,128661600,34.402042
"2017-06-16",35.945,36.125,35.549999,35.567501,201444400,33.920437
"2017-06-19",35.915001,36.685001,35.915001,36.584999,130165600,34.890816
"2017-06-20",36.717499,36.717499,36.235001,36.252499,99600400,34.573723
"2017-06-21",36.380001,36.517502,36.1525,36.467499,85063200,34.778755
"2017-06-22",36.442501,36.674999,36.279999,36.407501,76425200,34.721539
"2017-06-23",36.282501,36.790001,36.2775,36.57,141757600,34.876507
"2017-06-26",36.7925,37.07,36.345001,36.455002,102769600,34.766838
"2017-06-27",36.252499,36.540001,35.904999,35.932499,99047600,34.268524
"2017-06-28",36.122501,36.5275,35.790001,36.4575,88329600,34.769218
"2017-06-29",36.177502,36.282501,35.57,35.919998,125997600,34.256607
"2017-06-30",36.112499,36.240002,35.945,36.005001,92096400,34.337669
"2017-07-03",36.220001,36.325001,35.775002,35.875,57111200,34.213696
"2017-07-05",35.922501,36.197498,35.68,36.022499,86278400,34.354362
"2017-07-06",35.755001,35.875,35.602501,35.682499,96515200,34.030106
"2017-07-07",35.724998,36.1875,35.724998,36.044998,76806800,34.375809
"2017-07-10",36.0275,36.487499,35.842499,36.264999,84362400,34.585625
"2017-07-11",36.182499,36.462502,36.095001,36.3825,79127200,34.697689
"2017-07-12",36.467499,36.544998,36.205002,36.435001,99538000,34.747765
"2017-07-13",36.375,37.122501,36.360001,36.942501,100797600,35.231762
"2017-07-14",36.9925,37.3325,36.8325,37.259998,80528400,35.534557
"2017-07-17",37.205002,37.724998,37.142502,37.389999,95174000,35.658535
"2017-07-18",37.299999,37.532501,37.1675,37.52,71475200,35.782524
"2017-07-19",37.619999,37.855,37.487499,37.755001,83692000,36.00663
"2017-07-20",37.875,37.935001,37.547501,37.584999,68974800,35.844505
"2017-07-21",37.497501,37.610001,37.220001,37.567501,105010400,35.827812
"2017-07-24",37.645,38.110001,37.474998,38.022499,85972800,36.261749
"2017-07-25",37.950001,38.459999,37.950001,38.185001,75415600,36.416725
"2017-07-26",38.337502,38.482498,38.264999,38.365002,63124000,36.588387
"2017-07-27",38.4375,38.497501,36.825001,37.639999,129905200,35.896961
"2017-07-28",37.4725,37.557499,37.297501,37.375,68854800,35.644234
"2017-07-31",37.474998,37.5825,37.032501,37.182499,79383600,35.460644
"2017-08-01",37.275002,37.555,37.102501,37.512501,141474400,35.775372
"2017-08-02",39.82,39.9375,39.040001,39.285,279747200,37.465775
"2017-08-03",39.262501,39.302502,38.755001,38.892502,108389200,37.091457
